,Dataset Name,Cross Validation,Algorithm Name,Accuracy,TPR,FPR,Precision,AUC,AUPRC,Training Time,Inference Time
5,Bodyfat,3,RandomForest,1.0,1.0,0.0,1.0,1.0,1.0,3.489927291870117,11.61158561706543
6,Bodyfat,4,Snapshot Ensemble,0.48,0.0,0.0,0.0,0.5,0.75,352.02475786209106,1418.0432891845703
7,Bodyfat,4,RandomForest,1.0,1.0,0.0,1.0,1.0,1.0,2.4482572078704834,5.889301300048828
8,Bodyfat,5,Snapshot Ensemble,0.52,0.0,0.0,0.0,0.5,0.75,260.4476361274719,1976.5353870391848
9,Bodyfat,5,RandomForest,1.0,1.0,0.0,1.0,1.0,1.0,3.2347145080566406,10.41025161743164
10,Bodyfat,6,Snapshot Ensemble,0.52,0.0,0.0,0.0,0.5,0.75,227.77895760536197,3440.044870376587
11,Bodyfat,6,RandomForest,1.0,1.0,0.0,1.0,1.0,1.0,3.9550976753234863,15.969057083129885
12,Bodyfat,7,Snapshot Ensemble,0.52,0.0,0.0,0.0,0.5,0.75,224.9925343990326,1965.312824249268
13,Bodyfat,7,RandomForest,1.0,1.0,0.0,1.0,1.0,1.0,2.2338860034942627,8.401937484741211
14,Bodyfat,8,Snapshot Ensemble,0.52,0.0,0.0,0.0,0.5,0.75,286.6705849170685,1906.46484375
15,Bodyfat,8,RandomForest,1.0,1.0,0.0,1.0,1.0,1.0,2.458130121231079,6.685276031494141
16,Bodyfat,9,Snapshot Ensemble,0.52,0.0,0.0,0.0,0.5,0.75,155.27902507781982,1014.8521995544434
17,Bodyfat,9,RandomForest,1.0,1.0,0.0,1.0,1.0,1.0,1.7395942211151123,7.451286315917969
18,Bodyfat,10,Snapshot Ensemble,0.52,0.0,0.0,0.0,0.5,0.75,153.7585091590881,1300.8464241027832
19,Bodyfat,10,RandomForest,1.0,1.0,0.0,1.0,1.0,1.0,1.144123077392578,3.22077751159668
0,Breast Cancer,1,Snapshot Ensemble,0.7241379310344828,0.0,0.0,0.0,0.4583333333333332,0.4369401500029821,62.55127811431885,332.3798755119587
1,Breast Cancer,1,RandomForest,0.6551724137931034,0.0,0.0952380952380952,0.0,0.4523809523809524,0.25,0.129887580871582,0.5102897512501684
2,Breast Cancer,2,Snapshot Ensemble,0.6896551724137931,0.0,0.0,0.0,0.5555555555555556,0.481046313176692,31.463117599487305,409.60039763615055
3,Breast Cancer,2,RandomForest,0.6551724137931034,0.0,0.05,0.0,0.475,0.25,0.0177507400512695,0.9047162943872912
4,Breast Cancer,3,Snapshot Ensemble,0.7586206896551724,0.2222222222222222,0.0,1.0,0.838888888888889,0.8612503715674575,47.68821144104004,227.9861548851277
5,Breast Cancer,3,RandomForest,0.7586206896551724,0.4444444444444444,0.1,0.6666666666666666,0.6722222222222223,0.7692743764172336,0.0231671333312988,0.1679782209725215
6,Breast Cancer,4,Snapshot Ensemble,0.6896551724137931,0.0,0.0,0.0,0.8388888888888889,0.8589166248080444,32.12756681442261,185.37904476297317
7,Breast Cancer,4,RandomForest,0.7586206896551724,0.2222222222222222,0.0,1.0,0.6111111111111112,0.8055555555555556,0.6759703159332275,3.8437103403025663
8,Breast Cancer,5,Snapshot Ensemble,0.7586206896551724,0.2222222222222222,0.0,1.0,0.8944444444444444,0.9113320016365676,22.274348258972168,53.43329495397108
9,Breast Cancer,5,RandomForest,0.7931034482758621,0.4444444444444444,0.05,0.8,0.6972222222222223,0.8105493133583022,0.062720775604248,0.857986252883385
10,Breast Cancer,6,Snapshot Ensemble,0.7931034482758621,0.3333333333333333,0.0,1.0,0.8722222222222222,0.86379435410508,28.321377754211422,133.1477083008865
11,Breast Cancer,6,RandomForest,0.6896551724137931,0.2222222222222222,0.1,0.5,0.5611111111111111,0.6503831417624522,0.0153040885925292,0.0744441459918844
12,Breast Cancer,7,Snapshot Ensemble,0.6428571428571429,0.375,0.25,0.375,0.6312499999999999,0.6875389688290224,20.617583751678467,269.33142968586515
13,Breast Cancer,7,RandomForest,0.6785714285714286,0.75,0.35,0.4615384615384615,0.7,0.7784090909090908,0.0029215812683105,0.0498209680829729
14,Breast Cancer,8,Snapshot Ensemble,0.5714285714285714,0.25,0.3,0.25,0.4687499999999999,0.5755903363781973,50.94546890258789,121.03342158453806
15,Breast Cancer,8,RandomForest,0.5357142857142857,0.375,0.4,0.2727272727272727,0.4874999999999999,0.5856854838709677,0.0159628391265869,0.3825340952192034
16,Breast Cancer,9,Snapshot Ensemble,0.75,0.375,0.1,0.6,0.7687499999999999,0.7508048732313438,22.006997108459476,71.09519413539341
17,Breast Cancer,9,RandomForest,0.7142857142857143,0.5,0.2,0.5,0.65,0.7321428571428572,0.0205481052398681,0.0702142715454101
18,Breast Cancer,10,Snapshot Ensemble,0.75,0.5,0.15,0.5714285714285714,0.6312499999999999,0.5522961772349777,10.145633459091188,197.6439782551357
19,Breast Cancer,10,RandomForest,0.5714285714285714,0.125,0.25,0.1666666666666666,0.4374999999999999,0.4479166666666667,0.0028605461120605,0.0437753541128976
0,Chatfield,1,Snapshot Ensemble,0.875,0.9285714285714286,0.2,0.8666666666666667,0.9428571428571428,0.962739674948272,422.25256419181824,2091.220170259476
1,Chatfield,1,RandomForest,0.8333333333333334,0.9285714285714286,0.3,0.8125,0.8142857142857142,0.8600498338870431,4.27946138381958,12.10490862528483
2,Chatfield,2,Snapshot Ensemble,1.0,1.0,0.0,1.0,1.0,0.9999999999999998,299.36328959465027,2814.5382404327397
3,Chatfield,2,RandomForest,0.9583333333333334,0.9285714285714286,0.0,1.0,0.9642857142857142,0.9821428571428572,5.174263000488281,17.55678653717041
4,Chatfield,3,Snapshot Ensemble,0.9166666666666666,1.0,0.2,0.875,0.9642857142857142,0.964333115292869,296.025705575943,2294.554521640141
5,Chatfield,3,RandomForest,0.9166666666666666,1.0,0.2,0.875,0.9,0.9166666666666666,3.954148530960083,15.200843413670857
6,Chatfield,4,Snapshot Ensemble,0.875,0.9333333333333332,0.2222222222222222,0.875,0.9481481481481482,0.9488643653552876,295.44897174835205,2288.3061170578003
7,Chatfield,4,RandomForest,0.875,0.8666666666666667,0.1111111111111111,0.9285714285714286,0.8777777777777778,0.9098484848484848,4.464659690856934,22.08849787712097
8,Chatfield,5,Snapshot Ensemble,0.9166666666666666,0.9333333333333332,0.1111111111111111,0.9333333333333332,0.9851851851851852,0.9857865892972276,290.1274154186249,2247.2808361053467
9,Chatfield,5,RandomForest,0.9583333333333334,0.9333333333333332,0.0,1.0,0.9666666666666666,0.9833333333333332,4.8167643547058105,20.161231358846027
10,Chatfield,6,Snapshot Ensemble,0.8260869565217391,0.7857142857142857,0.1111111111111111,0.9166666666666666,0.9206349206349208,0.9335569051119632,327.55890798568726,1944.3627440411112
11,Chatfield,6,RandomForest,0.8260869565217391,0.7857142857142857,0.1111111111111111,0.9166666666666666,0.8373015873015871,0.884481668773704,3.408325433731079,9.501540142556896
12,Chatfield,7,Snapshot Ensemble,0.8695652173913043,1.0,0.3333333333333333,0.8235294117647058,0.9841269841269842,0.984696622986574,223.0847165584564,1957.33292206474
13,Chatfield,7,RandomForest,0.8695652173913043,1.0,0.3333333333333333,0.8235294117647058,0.8333333333333334,0.875,3.427504539489746,7.362697435461957
14,Chatfield,8,Snapshot Ensemble,0.9130434782608696,0.8571428571428571,0.0,1.0,0.9761904761904762,0.978694787233488,220.5406010150909,1409.9501423213794
15,Chatfield,8,RandomForest,0.9130434782608696,0.8571428571428571,0.0,1.0,0.9285714285714286,0.9642857142857144,2.916893720626831,10.670392409614896
16,Chatfield,9,Snapshot Ensemble,0.8695652173913043,0.7857142857142857,0.0,1.0,0.9444444444444444,0.953680364626327,225.3591811656952,1145.4877853393557
17,Chatfield,9,RandomForest,0.8260869565217391,0.7142857142857143,0.0,1.0,0.8571428571428572,0.9285714285714286,1.7807846069335938,6.360240604566491
18,Chatfield,10,Snapshot Ensemble,0.9565217391304348,0.9285714285714286,0.0,1.0,1.0,0.9999999999999998,155.0202832221985,1299.1457814755647
19,Chatfield,10,RandomForest,0.9565217391304348,0.9285714285714286,0.0,1.0,0.9642857142857144,0.9821428571428572,2.361660480499268,6.72224293584409
0,Cloud,1,Snapshot Ensemble,0.7272727272727273,0.0,0.0,0.0,0.6666666666666666,0.5180375180375181,228.525995016098,4255.177519538186
1,Cloud,1,RandomForest,0.5454545454545454,0.0,0.25,0.0,0.375,0.25,5.489732027053833,43.727224523370914
2,Cloud,2,Snapshot Ensemble,0.7272727272727273,0.0,0.0,0.0,0.5833333333333333,0.4717024910573298,169.665433883667,3127.992738376964
3,Cloud,2,RandomForest,0.5454545454545454,0.0,0.25,0.0,0.375,0.25,4.682910680770874,36.74860434098677
4,Cloud,3,Snapshot Ensemble,0.7272727272727273,0.0,0.0,0.0,0.25,0.3519635343618513,161.05427193641663,3082.951198924672
5,Cloud,3,RandomForest,0.5454545454545454,0.0,0.25,0.0,0.375,0.25,4.235555648803711,41.031599044799805
6,Cloud,4,Snapshot Ensemble,0.7272727272727273,0.0,0.0,0.0,0.125,0.3193311348483762,161.06038451194763,3993.208668448708
7,Cloud,4,RandomForest,0.6363636363636364,0.0,0.125,0.0,0.4375,0.25,4.552669048309326,27.161468159068715
8,Cloud,5,Snapshot Ensemble,0.7272727272727273,0.0,0.0,0.0,0.4166666666666666,0.3960933602052321,229.1514756679535,4531.230016188188
9,Cloud,5,RandomForest,0.4545454545454545,0.0,0.375,0.0,0.3125,0.25,3.221672534942627,24.113568392666902
10,Cloud,6,Snapshot Ensemble,0.7272727272727273,0.0,0.0,0.0,0.5416666666666666,0.4540056022408963,162.62173581123352,3580.430182543668
11,Cloud,6,RandomForest,0.6363636363636364,0.3333333333333333,0.25,0.3333333333333333,0.5416666666666666,0.6190476190476192,3.763498067855835,39.72016681324352
12,Cloud,7,Snapshot Ensemble,0.6363636363636364,0.0,0.0,0.0,0.5357142857142857,0.6332294957294957,162.7594063282013,3442.559545690363
13,Cloud,7,RandomForest,0.3636363636363636,0.0,0.4285714285714285,0.0,0.2857142857142857,0.25,3.846537590026856,27.21292322332209
14,Cloud,8,Snapshot Ensemble,0.6363636363636364,0.0,0.0,0.0,0.5357142857142857,0.6567946673209831,162.9516725540161,3511.9652314619584
15,Cloud,8,RandomForest,0.6363636363636364,0.0,0.0,0.0,0.5,0.75,4.604375123977661,43.9364259893244
16,Cloud,9,Snapshot Ensemble,0.7,0.0,0.0,0.0,0.7142857142857143,0.7258152173913044,163.04604411125183,2301.497364044189
17,Cloud,9,RandomForest,0.5,0.0,0.2857142857142857,0.0,0.3571428571428571,0.25,3.399768590927124,33.12356472015381
18,Cloud,10,Snapshot Ensemble,0.7,0.0,0.0,0.0,0.3809523809523809,0.3840887321490769,238.40718054771423,2947.022747993469
19,Cloud,10,RandomForest,0.6,0.0,0.1428571428571428,0.0,0.4285714285714286,0.25,2.805530071258545,22.21226692199707
0,Diabetes,1,Snapshot Ensemble,0.6493506493506493,0.0,0.0,0.0,0.5,0.75,767.9939968585968,558.9921195785721
1,Diabetes,1,RandomForest,0.7272727272727273,0.7037037037037037,0.26,0.59375,0.721851851851852,0.7910296922595156,5.317235469818115,5.800460840200449
2,Diabetes,2,Snapshot Ensemble,0.6493506493506493,0.0,0.0,0.0,0.5,0.75,655.2529003620148,805.4980147968639
3,Diabetes,2,RandomForest,0.7662337662337663,0.5925925925925926,0.14,0.6956521739130435,0.7262962962962963,0.8025970864696852,6.449780225753784,4.805456508289684
4,Diabetes,3,Snapshot Ensemble,0.6493506493506493,0.0,0.0,0.0,0.5,0.75,604.3130049705505,449.4658940798277
5,Diabetes,3,RandomForest,0.7532467532467533,0.5925925925925926,0.16,0.6666666666666666,0.7162962962962964,0.7918489355497229,4.536048173904419,3.969319455035321
6,Diabetes,4,Snapshot Ensemble,0.6493506493506493,0.0,0.0,0.0,0.5,0.75,630.2521193027496,284.0916491174079
7,Diabetes,4,RandomForest,0.6753246753246753,0.5555555555555556,0.26,0.5357142857142857,0.6477777777777779,0.7294883439297608,2.683306932449341,3.1417004473797685
8,Diabetes,5,Snapshot Ensemble,0.6493506493506493,0.0,0.0,0.0,0.5,0.75,530.7328805923462,469.4141010185341
9,Diabetes,5,RandomForest,0.7142857142857143,0.4074074074074074,0.12,0.6470588235294118,0.6437037037037036,0.7380878069080317,4.173137426376343,4.091761328957298
10,Diabetes,6,Snapshot Ensemble,0.6493506493506493,0.0,0.0,0.0,0.5,0.75,459.89334321022034,552.0452926685284
11,Diabetes,6,RandomForest,0.7792207792207793,0.6296296296296297,0.14,0.7083333333333334,0.7448148148148149,0.81645456813888,5.551123142242432,5.656493174565303
12,Diabetes,7,Snapshot Ensemble,0.6493506493506493,0.0,0.0,0.0,0.5,0.75,404.6030766963959,334.0012438885577
13,Diabetes,7,RandomForest,0.8051948051948052,0.5925925925925926,0.08,0.8,0.7562962962962962,0.8386767825093815,3.134063482284546,1.858054817496956
14,Diabetes,8,Snapshot Ensemble,0.6493506493506493,0.0,0.0,0.0,0.5,0.75,437.0245974063873,259.3190979647946
15,Diabetes,8,RandomForest,0.8311688311688312,0.6666666666666666,0.08,0.8181818181818182,0.7933333333333333,0.8630952380952381,2.8746120929718018,2.222683522608373
16,Diabetes,9,Snapshot Ensemble,0.6578947368421053,0.0,0.0,0.0,0.51,0.7525252525252524,331.67953658103943,241.38721353129336
17,Diabetes,9,RandomForest,0.75,0.5384615384615384,0.14,0.6666666666666666,0.6992307692307694,0.7814407814407813,2.141586780548096,2.0672835801777087
18,Diabetes,10,Snapshot Ensemble,0.6578947368421053,0.0,0.0,0.0,0.7415384615384616,0.7017827531551554,183.27842664718628,318.1768718518709
19,Diabetes,10,RandomForest,0.7894736842105263,0.6153846153846154,0.12,0.7272727272727273,0.7476923076923079,0.822256195687158,3.1808156967163086,2.639256025615491
0,Diggle,1,Snapshot Ensemble,0.7419354838709677,1.0,0.5,0.6521739130434783,1.0,1.0,411.2385859489441,2048.9588706724107
1,Diggle,1,RandomForest,0.5806451612903226,1.0,0.8125,0.5357142857142857,0.59375,0.7758620689655172,4.411456108093262,12.909712329987556
2,Diggle,2,Snapshot Ensemble,1.0,1.0,0.0,1.0,1.0,1.0,285.5473222732544,1758.992156674785
3,Diggle,2,RandomForest,1.0,1.0,0.0,1.0,1.0,1.0,4.496009826660156,15.4497008169851
4,Diggle,3,Snapshot Ensemble,1.0,1.0,0.0,1.0,1.0,1.0,288.85512828826904,2735.360030205019
5,Diggle,3,RandomForest,1.0,1.0,0.0,1.0,1.0,1.0,4.740964889526367,13.151922533589024
6,Diggle,4,Snapshot Ensemble,0.9032258064516128,1.0,0.1875,0.8333333333333334,1.0,1.0,300.85980343818665,1428.9350509643557
7,Diggle,4,RandomForest,1.0,1.0,0.0,1.0,1.0,1.0,4.01827073097229,11.699868786719538
8,Diggle,5,Snapshot Ensemble,0.8387096774193549,1.0,0.3125,0.75,1.0,1.0,283.2046535015106,1113.54414878353
9,Diggle,5,RandomForest,1.0,1.0,0.0,1.0,1.0,1.0,3.258796453475952,7.647921962122763
10,Diggle,6,Snapshot Ensemble,1.0,1.0,0.0,1.0,1.0,1.0,284.05849862098694,2055.736141820108
11,Diggle,6,RandomForest,1.0,1.0,0.0,1.0,1.0,1.0,3.783637523651123,8.79605354801301
12,Diggle,7,Snapshot Ensemble,1.0,1.0,0.0,1.0,1.0,1.0,237.5657000541687,1056.1379001986595
13,Diggle,7,RandomForest,1.0,1.0,0.0,1.0,1.0,1.0,3.602931022644043,8.557150440831338
14,Diggle,8,Snapshot Ensemble,0.935483870967742,0.8571428571428571,0.0,1.0,1.0,1.0,344.19910168647766,1074.386804334579
15,Diggle,8,RandomForest,1.0,1.0,0.0,1.0,1.0,1.0,3.0140135288238525,10.698472299883443
16,Diggle,9,Snapshot Ensemble,0.935483870967742,0.8571428571428571,0.0,1.0,1.0,1.0,279.39171028137207,933.9931011199952
17,Diggle,9,RandomForest,1.0,1.0,0.0,1.0,1.0,1.0,2.472148895263672,7.043630846085087
18,Diggle,10,Snapshot Ensemble,0.7096774193548387,0.3571428571428571,0.0,1.0,1.0,1.0,276.547219991684,1177.1320989055018
19,Diggle,10,RandomForest,1.0,1.0,0.0,1.0,1.0,1.0,3.2688028812408447,6.561994552612305
0,Kidney,1,Snapshot Ensemble,0.5,1.0,1.0,0.5,0.1875,0.3285714285714286,42.14754772186279,1008.000373840332
1,Kidney,1,RandomForest,0.75,1.0,0.5,0.6666666666666666,0.75,0.8333333333333333,0.0025207996368408,0.1498162746429443
2,Kidney,2,Snapshot Ensemble,0.0,0.0,1.0,0.0,0.0,0.3029761904761905,22.56384348869324,545.6675589084625
3,Kidney,2,RandomForest,0.5,0.0,0.0,0.0,0.5,0.75,0.0025808811187744,0.1574158668518066
4,Kidney,3,Snapshot Ensemble,0.5,1.0,1.0,0.5,0.375,0.375,14.836055040359495,1312.3426139354706
5,Kidney,3,RandomForest,0.625,0.75,0.5,0.6,0.625,0.7375,0.0025923252105712,0.1639127731323242
6,Kidney,4,Snapshot Ensemble,0.5,1.0,1.0,0.5,0.125,0.3166666666666666,24.23929238319397,2274.236023426056
7,Kidney,4,RandomForest,0.625,0.5,0.25,0.6666666666666666,0.625,0.7083333333333333,0.0024480819702148,0.1495778560638427
8,Kidney,5,Snapshot Ensemble,0.5,0.5,0.5,0.5,0.375,0.3779761904761904,54.4996554851532,1441.6964948177338
9,Kidney,5,RandomForest,0.875,0.75,0.0,1.0,0.875,0.9375,0.0250723361968994,3.161311149597168
10,Kidney,6,Snapshot Ensemble,0.5,1.0,1.0,0.5,0.125,0.3196428571428572,14.327507257461548,1041.4070188999176
11,Kidney,6,RandomForest,0.625,0.75,0.5,0.6,0.625,0.7375,0.0107851028442382,0.231325626373291
12,Kidney,7,Snapshot Ensemble,0.4285714285714285,0.5,0.6666666666666666,0.5,0.1666666666666666,0.3330627705627705,47.75270962715149,714.0827519553048
13,Kidney,7,RandomForest,0.7142857142857143,0.75,0.3333333333333333,0.75,0.7083333333333333,0.7836538461538461,0.028327465057373,3.256218773978097
14,Kidney,8,Snapshot Ensemble,0.2857142857142857,0.5,1.0,0.4,0.1666666666666666,0.3300865800865801,24.682722091674805,1601.2843676975797
15,Kidney,8,RandomForest,0.7142857142857143,0.75,0.3333333333333333,0.75,0.7083333333333333,0.7836538461538461,0.0232832431793212,1.7210074833461215
16,Kidney,9,Snapshot Ensemble,0.5714285714285714,1.0,1.0,0.5714285714285714,0.25,0.5249999999999999,23.21170544624329,1029.3374402182444
17,Kidney,9,RandomForest,0.7142857142857143,0.5,0.0,1.0,0.75,0.875,0.0115163326263427,0.2533367701939174
18,Kidney,10,Snapshot Ensemble,0.5714285714285714,0.5,0.3333333333333333,0.6666666666666666,0.75,0.8027149321266969,26.131118059158325,2474.0462643759597
19,Kidney,10,RandomForest,0.7142857142857143,0.5,0.0,1.0,0.75,0.875,0.0133426189422607,0.2853529793875558
0,Meta,1,Snapshot Ensemble,0.9019607843137256,1.0,1.0,0.9019607843137256,0.4478260869565217,0.4349557046968668,683.7681336402893,1988.5501300587373
1,Meta,1,RandomForest,0.9019607843137256,1.0,1.0,0.9019607843137256,0.5,0.7500000000000001,4.816612720489502,8.353761598175648
2,Meta,2,Snapshot Ensemble,0.4901960784313725,0.5217391304347826,0.8,0.8571428571428571,0.5521739130434782,0.7176881621523277,600.0987775325775,1870.4691073473764
3,Meta,2,RandomForest,0.0588235294117647,0.0434782608695652,0.8,0.3333333333333333,0.1217391304347826,0.2866427610936801,5.132069110870361,8.200369629205442
4,Meta,3,Snapshot Ensemble,0.9019607843137256,1.0,1.0,0.9019607843137256,0.7521739130434781,0.8401358145790769,475.0878510475159,1236.1726947859222
5,Meta,3,RandomForest,0.6078431372549019,0.6304347826086957,0.6,0.90625,0.5152173913043478,0.663792441235213,2.439582109451294,3.8712211683684714
6,Meta,4,Snapshot Ensemble,0.9019607843137256,1.0,1.0,0.9019607843137256,0.8,0.6414568947048099,529.185623884201,1669.2092932906808
7,Meta,4,RandomForest,0.6274509803921569,0.6739130434782609,0.8,0.8857142857142857,0.4369565217391304,0.6470918301910993,2.758798360824585,4.130821602017272
8,Meta,5,Snapshot Ensemble,0.92,1.0,1.0,0.92,1.0,1.0,468.7487025260925,1472.5170135498047
9,Meta,5,RandomForest,0.66,0.6956521739130435,0.75,0.9142857142857144,0.4728260869565215,0.6645145472376592,2.956507682800293,3.167915344238281
10,Meta,6,Snapshot Ensemble,0.92,1.0,1.0,0.92,1.0,1.0,401.10914945602417,856.8052339553833
11,Meta,6,RandomForest,0.62,0.6521739130434783,0.75,0.9090909090909092,0.4510869565217388,0.6456016177957531,2.5391013622283936,2.8122949600219727
12,Meta,7,Snapshot Ensemble,0.92,1.0,1.0,0.92,0.4999999999999996,0.6925214924907854,275.7441039085388,904.132318496704
13,Meta,7,RandomForest,0.52,0.5217391304347826,0.5,0.9230769230769232,0.5108695652173911,0.6357539315448657,1.9674627780914309,3.3322572708129883
